review_id,product_category,rating,sentiment_label,review_text,date
1503,tai nghe,3,neutral,"đóng gói cẩn thận, nghe ổn trong tầm giá",2025-05-12
1504,giày thể thao,5,positive,"đóng gói cẩn thận, đi êm chân, form đẹp, đáng tiền",2025-12-30
1505,tai nghe,3,neutral,nghe ổn trong tầm giá,2025-03-17
1506,áo thun,3,neutral,"đúng mô tả, chất vải bình thường, sẽ ủng hộ tiếp",2025-10-23
1507,giày thể thao,2,negative,"keo dán chưa chắc, sẽ ủng hộ tiếp",2025-07-13
1508,giày thể thao,5,positive,"shop giao nhanh, nhẹ chân, đúng size, đáng tiền",2025-12-14
1509,tai nghe,3,neutral,"đóng gói cẩn thận, nghe ổn trong tầm giá, sẽ ủng hộ tiếp",2025-01-22
1510,sạc dự phòng,1,negative,săn sale nên thấy dung lượng không như quảng cáo,2026-02-10
1511,nồi chiên,4,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh, hơi tiếc",2025-12-15
1512,bàn phím,1,negative,"săn sale nên thấy led không đều màu, đáng tiền",2025-02-03
1513,nồi chiên,5,positive,"đóng gói cẩn thận, nướng nhanh, chín đều",2025-03-05
1514,chuột,4,positive,"cầm vừa tay, phản hồi tốt",2025-05-09
1515,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2026-01-11
1516,bàn phím,4,positive,"gõ êm tay, led đẹp, hơi tiếc",2025-07-01
1517,bàn phím,3,neutral,"đúng mô tả nhưng giao hơi lâu, đáng tiền",2025-06-04
1518,sạc dự phòng,5,positive,"shop giao nhanh, dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2025-05-09
1519,bàn phím,4,positive,"switch phản hồi tốt, rất thích, đáng tiền",2025-10-18
1520,giày thể thao,4,positive,"đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2025-09-27
1521,áo thun,2,negative,"săn sale nên thấy vải mỏng hơn mong đợi, hơi tiếc",2025-08-04
1522,áo thun,4,positive,"shop giao nhanh, vải mềm, form đẹp",2025-06-04
1523,nồi chiên,5,positive,"dung tích lớn, rất tiện",2026-03-26
1524,tai nghe,5,positive,"đeo êm tai lâu không đau, hơi tiếc",2026-02-18
1525,nồi chiên,3,neutral,"dùng ổn, cần test thêm, đáng tiền",2026-03-01
1526,giày thể thao,4,positive,"săn sale nên thấy nhẹ chân, đúng size, đáng tiền",2026-03-19
1527,chuột,4,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-03-11
1528,bàn phím,3,neutral,"đóng gói cẩn thận, dùng văn phòng khá ổn",2026-02-17
1529,áo thun,1,negative,"size bị lệch, mặc không vừa, sẽ ủng hộ tiếp",2025-11-06
1530,chuột,1,negative,"săn sale nên thấy double click sau vài ngày, khá khó chịu",2026-03-03
1531,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay, hơi tiếc",2025-04-05
1532,nồi chiên,5,positive,"dung tích lớn, rất tiện",2025-08-10
1533,bàn phím,1,negative,"shop giao nhanh, gõ hơi cứng và ồn, sẽ ủng hộ tiếp",2025-09-19
1534,giày thể thao,2,negative,"đóng gói cẩn thận, đi hơi cứng chân, đáng tiền",2025-12-08
1535,chuột,3,neutral,"đóng gói cẩn thận, đúng mô tả, hiệu năng bình thường, hơi tiếc",2025-07-17
1536,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu",2025-05-26
1537,áo thun,5,positive,"đóng gói cẩn thận, màu đẹp như hình",2025-11-27
1538,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu, hơi tiếc",2026-03-28
1539,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-04-18
1540,tai nghe,3,neutral,"shop giao nhanh, âm thanh ở mức chấp nhận được, đáng tiền",2025-12-02
1541,giày thể thao,1,negative,"đóng gói cẩn thận, đi hơi cứng chân, hơi tiếc",2025-02-04
1542,nồi chiên,2,negative,"shop giao nhanh, nhiệt không đều như mong đợi",2025-12-29
1543,sạc dự phòng,3,neutral,"đóng gói cẩn thận, đúng mô tả nhưng chưa nổi bật",2025-10-25
1544,tai nghe,1,negative,"âm bị rè khi mở lớn, sẽ ủng hộ tiếp",2025-04-29
1545,chuột,2,negative,"shop giao nhanh, con lăn bị kẹt, trải nghiệm tệ, sẽ ủng hộ tiếp",2025-02-23
1546,bàn phím,2,negative,một vài phím bị liệt,2025-05-09
1547,chuột,4,positive,"cầm vừa tay, phản hồi tốt",2025-03-31
1548,tai nghe,5,positive,"âm thanh rõ, bass tốt",2025-04-13
1549,bàn phím,5,positive,"shop giao nhanh, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-08-11
1550,nồi chiên,1,negative,nhiệt không đều như mong đợi,2025-04-15
1551,chuột,3,neutral,chưa dùng lâu nên chưa đánh giá thêm,2026-03-19
1552,chuột,5,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-09-14
1553,tai nghe,4,positive,"săn sale nên thấy đeo êm tai lâu không đau, hơi tiếc",2026-03-24
1554,chuột,2,negative,"double click sau vài ngày, khá khó chịu, hơi tiếc",2025-04-29
1555,chuột,1,negative,"đóng gói cẩn thận, pin yếu hơn mô tả, đáng tiền",2025-07-19
1556,giày thể thao,4,positive,"đi êm chân, form đẹp",2025-05-04
1557,nồi chiên,2,negative,nhiệt không đều như mong đợi,2025-12-24
1558,chuột,1,negative,"đóng gói cẩn thận, double click sau vài ngày, khá khó chịu, hơi tiếc",2025-05-14
1559,bàn phím,4,positive,"gõ êm tay, led đẹp, đáng tiền",2026-01-23
1560,giày thể thao,3,neutral,mẫu đẹp nhưng chưa thử chạy lâu,2025-11-09
1561,giày thể thao,3,neutral,"săn sale nên thấy đi ổn, đúng giá tiền",2026-01-14
1562,sạc dự phòng,3,neutral,sạc ở mức bình thường,2025-01-19
1563,áo thun,2,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-01-11
1564,chuột,4,positive,"di chuột mượt, click nhạy, rất đáng tiền, hơi tiếc",2025-01-27
1565,áo thun,3,neutral,săn sale nên thấy không quá xuất sắc nhưng chấp nhận được,2025-03-12
1566,chuột,5,positive,"đóng gói cẩn thận, pin trâu, dùng mượt cả ngày, hơi tiếc",2025-01-30
1567,bàn phím,4,positive,"switch phản hồi tốt, rất thích",2025-01-24
1568,nồi chiên,4,positive,"nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-08-13
1569,bàn phím,5,positive,"shop giao nhanh, keycap chắc chắn, build ngon, đáng tiền",2025-03-08
1570,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2025-04-16
1571,áo thun,1,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, đáng tiền",2026-02-04
1572,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2025-02-23
1573,chuột,5,positive,"cầm vừa tay, phản hồi tốt, sẽ ủng hộ tiếp",2025-03-12
1574,nồi chiên,3,neutral,"đúng mô tả, mức trung bình, sẽ ủng hộ tiếp",2025-03-04
1575,tai nghe,1,negative,"săn sale nên thấy âm bị rè khi mở lớn, hơi tiếc",2025-02-28
1576,chuột,4,positive,"cầm vừa tay, phản hồi tốt, hơi tiếc",2025-06-03
1577,nồi chiên,3,neutral,"săn sale nên thấy đúng mô tả, mức trung bình, hơi tiếc",2025-01-10
1578,nồi chiên,5,positive,"shop giao nhanh, nướng nhanh, chín đều, hơi tiếc",2025-04-05
1579,giày thể thao,4,positive,"đi êm chân, form đẹp, đáng tiền",2025-01-14
1580,sạc dự phòng,3,neutral,"shop giao nhanh, đúng mô tả nhưng chưa nổi bật",2025-06-24
1581,giày thể thao,3,neutral,chất lượng bình thường,2025-10-11
1582,áo thun,3,neutral,"đúng mô tả, chất vải bình thường",2026-01-29
1583,sạc dự phòng,5,positive,"shop giao nhanh, dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2025-01-08
1584,tai nghe,3,neutral,"âm thanh ở mức chấp nhận được, đáng tiền",2025-06-22
1585,sạc dự phòng,5,positive,"đóng gói cẩn thận, thiết kế đẹp, cầm chắc tay",2025-01-07
1586,chuột,5,positive,"săn sale nên thấy pin trâu, dùng mượt cả ngày, hơi tiếc",2025-01-09
1587,áo thun,4,positive,"mặc thoải mái, đường may chắc, sẽ ủng hộ tiếp",2025-07-29
1588,chuột,2,negative,"con lăn bị kẹt, trải nghiệm tệ, hơi tiếc",2025-04-03
1589,tai nghe,3,neutral,"shop giao nhanh, nghe ổn trong tầm giá, sẽ ủng hộ tiếp",2025-11-19
1590,bàn phím,4,positive,"gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-12-17
1591,sạc dự phòng,3,neutral,"shop giao nhanh, đúng mô tả nhưng chưa nổi bật",2026-01-01
1592,tai nghe,3,neutral,chưa test lâu nên chưa rõ độ bền,2025-05-01
1593,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2025-04-15
1594,tai nghe,1,negative,"săn sale nên thấy đeo hơi đau tai, đáng tiền",2025-03-15
1595,chuột,5,positive,"đóng gói cẩn thận, kết nối ổn định, không bị lag, hơi tiếc",2025-05-31
1596,sạc dự phòng,5,positive,"shop giao nhanh, thiết kế đẹp, cầm chắc tay",2025-01-14
1597,chuột,2,negative,săn sale nên thấy pin yếu hơn mô tả,2025-01-17
1598,giày thể thao,1,negative,"shop giao nhanh, keo dán chưa chắc",2025-09-15
1599,sạc dự phòng,1,negative,máy hơi nóng khi sạc,2025-08-30
1600,giày thể thao,2,negative,"shop giao nhanh, đi hơi cứng chân",2025-05-31
1601,bàn phím,5,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích",2025-12-21
1602,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp",2025-09-16
1603,chuột,3,neutral,"săn sale nên thấy chưa dùng lâu nên chưa đánh giá thêm, sẽ ủng hộ tiếp",2025-10-19
1604,nồi chiên,3,neutral,"nấu được nhưng không quá nhanh, sẽ ủng hộ tiếp",2025-11-07
1605,tai nghe,3,neutral,"âm thanh ở mức chấp nhận được, hơi tiếc",2025-08-04
1606,sạc dự phòng,3,neutral,"săn sale nên thấy dùng được, chưa thấy vấn đề",2025-03-27
1607,chuột,5,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-01-13
1608,giày thể thao,4,positive,"nhẹ chân, đúng size, hơi tiếc",2025-08-05
1609,tai nghe,4,positive,"đóng gói cẩn thận, âm thanh rõ, bass tốt, đáng tiền",2025-10-30
1610,sạc dự phòng,1,negative,"đóng gói cẩn thận, máy hơi nóng khi sạc, hơi tiếc",2025-07-29
1611,giày thể thao,5,positive,"shop giao nhanh, đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2026-01-06
1612,nồi chiên,1,negative,quạt hơi ồn,2025-07-09
1613,giày thể thao,2,negative,"shop giao nhanh, đi hơi cứng chân",2026-01-05
1614,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay, đáng tiền",2025-01-25
1615,sạc dự phòng,2,negative,"săn sale nên thấy dung lượng không như quảng cáo, đáng tiền",2026-01-23
1616,bàn phím,3,neutral,"đúng mô tả nhưng giao hơi lâu, đáng tiền",2025-10-22
1617,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng, đáng tiền",2025-05-21
1618,áo thun,4,positive,"mặc thoải mái, đường may chắc",2025-04-29
1619,giày thể thao,4,positive,"nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-01-15
1620,sạc dự phòng,3,neutral,"sạc ở mức bình thường, đáng tiền",2025-04-15
1621,tai nghe,3,neutral,"shop giao nhanh, chưa test lâu nên chưa rõ độ bền, hơi tiếc",2025-06-01
1622,chuột,2,negative,"săn sale nên thấy kết nối chập chờn, dùng bực mình, đáng tiền",2025-02-14
1623,nồi chiên,5,positive,"máy chạy êm, dễ vệ sinh, sẽ ủng hộ tiếp",2026-01-08
1624,chuột,5,positive,"kết nối ổn định, không bị lag",2025-12-28
1625,giày thể thao,4,positive,"đi êm chân, form đẹp, đáng tiền",2025-04-08
1626,nồi chiên,1,negative,"shop giao nhanh, quạt hơi ồn",2025-07-12
1627,nồi chiên,3,neutral,"shop giao nhanh, nấu được nhưng không quá nhanh, hơi tiếc",2026-02-21
1628,bàn phím,1,negative,một vài phím bị liệt,2026-03-15
1629,giày thể thao,2,negative,săn sale nên thấy keo dán chưa chắc,2025-11-09
1630,bàn phím,2,negative,"đóng gói cẩn thận, gõ hơi cứng và ồn",2025-07-14
1631,giày thể thao,2,negative,"shop giao nhanh, size không chuẩn, đáng tiền",2026-03-07
1632,bàn phím,3,neutral,săn sale nên thấy dùng văn phòng khá ổn,2025-07-02
1633,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-08-17
1634,tai nghe,5,positive,"săn sale nên thấy âm thanh rõ, bass tốt, đáng tiền",2025-12-05
1635,chuột,5,positive,"săn sale nên thấy kết nối ổn định, không bị lag",2025-07-30
1636,giày thể thao,5,positive,"shop giao nhanh, nhẹ chân, đúng size, hơi tiếc",2025-02-01
1637,sạc dự phòng,3,neutral,"săn sale nên thấy sạc ở mức bình thường, hơi tiếc",2025-08-06
1638,áo thun,4,positive,"shop giao nhanh, mặc thoải mái, đường may chắc, đáng tiền",2025-11-22
1639,nồi chiên,5,positive,"nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-10-02
1640,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật",2025-01-11
1641,giày thể thao,5,positive,"đóng gói cẩn thận, nhẹ chân, đúng size, đáng tiền",2026-01-28
1642,nồi chiên,1,negative,"vỏ có vết xước, sẽ ủng hộ tiếp",2025-03-22
1643,nồi chiên,2,negative,"đóng gói cẩn thận, quạt hơi ồn, đáng tiền",2025-07-31
1644,bàn phím,1,negative,một vài phím bị liệt,2025-02-22
1645,sạc dự phòng,5,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng, đáng tiền",2025-01-13
1646,bàn phím,1,negative,"led không đều màu, hơi tiếc",2025-12-02
1647,áo thun,5,positive,"vải mềm, form đẹp",2026-01-05
1648,giày thể thao,3,neutral,"đi ổn, đúng giá tiền",2025-03-19
1649,chuột,1,negative,"đóng gói cẩn thận, con lăn bị kẹt, trải nghiệm tệ, hơi tiếc",2025-09-20
1650,giày thể thao,5,positive,"đi êm chân, form đẹp, đáng tiền",2025-12-02
1651,sạc dự phòng,5,positive,"shop giao nhanh, sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-10-15
1652,tai nghe,4,positive,"săn sale nên thấy âm thanh rõ, bass tốt, hơi tiếc",2025-07-10
1653,nồi chiên,2,negative,quạt hơi ồn,2025-07-23
1654,nồi chiên,5,positive,"dung tích lớn, rất tiện, đáng tiền",2025-06-20
1655,bàn phím,3,neutral,"shop giao nhanh, dùng văn phòng khá ổn, sẽ ủng hộ tiếp",2026-03-19
1656,áo thun,1,negative,"vải mỏng hơn mong đợi, hơi tiếc",2025-09-25
1657,giày thể thao,3,neutral,"đóng gói cẩn thận, mẫu đẹp nhưng chưa thử chạy lâu, hơi tiếc",2025-06-09
1658,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-07-28
1659,nồi chiên,4,positive,"săn sale nên thấy dung tích lớn, rất tiện, đáng tiền",2025-11-30
1660,bàn phím,5,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-07-12
1661,bàn phím,3,neutral,"shop giao nhanh, gõ ổn, chưa có gì nổi bật, hơi tiếc",2026-03-22
1662,chuột,5,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-03-13
1663,giày thể thao,3,neutral,"đóng gói cẩn thận, đi ổn, đúng giá tiền",2025-08-11
1664,tai nghe,2,negative,"đóng gói cẩn thận, đeo hơi đau tai",2025-11-29
1665,bàn phím,4,positive,"keycap chắc chắn, build ngon, đáng tiền",2025-08-30
1666,áo thun,5,positive,"vải mềm, form đẹp, hơi tiếc",2025-01-06
1667,tai nghe,4,positive,"âm thanh rõ, bass tốt, đáng tiền",2025-12-26
1668,bàn phím,4,positive,"switch phản hồi tốt, rất thích",2025-11-16
1669,áo thun,2,negative,"chỉ thừa nhiều, hơi thất vọng, sẽ ủng hộ tiếp",2025-06-26
1670,giày thể thao,4,positive,"săn sale nên thấy đế bám tốt, chạy thích",2026-01-09
1671,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2025-02-09
1672,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2025-02-22
1673,bàn phím,3,neutral,dùng văn phòng khá ổn,2025-05-22
1674,nồi chiên,1,negative,"quạt hơi ồn, sẽ ủng hộ tiếp",2025-04-21
1675,chuột,3,neutral,săn sale nên thấy dùng tạm ổn trong tầm giá,2025-06-15
1676,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, hơi tiếc",2025-12-07
1677,áo thun,4,positive,"săn sale nên thấy màu đẹp như hình, hơi tiếc",2026-02-01
1678,áo thun,2,negative,"đóng gói cẩn thận, chỉ thừa nhiều, hơi thất vọng",2025-02-10
1679,sạc dự phòng,3,neutral,"shop giao nhanh, đúng mô tả nhưng chưa nổi bật, hơi tiếc",2025-10-14
1680,áo thun,5,positive,"săn sale nên thấy màu đẹp như hình, đáng tiền",2025-04-02
1681,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, sẽ ủng hộ tiếp",2025-11-12
1682,sạc dự phòng,3,neutral,"shop giao nhanh, sạc ở mức bình thường",2025-04-11
1683,áo thun,4,positive,"đóng gói cẩn thận, màu đẹp như hình, đáng tiền",2025-02-18
1684,tai nghe,3,neutral,"đóng gói cẩn thận, âm thanh ở mức chấp nhận được, hơi tiếc",2025-07-23
1685,chuột,3,neutral,"đúng mô tả, hiệu năng bình thường",2026-02-26
1686,chuột,3,neutral,"shop giao nhanh, chưa dùng lâu nên chưa đánh giá thêm, hơi tiếc",2026-01-19
1687,nồi chiên,1,negative,vỏ có vết xước,2026-04-03
1688,giày thể thao,4,positive,"săn sale nên thấy đi êm chân, form đẹp",2025-01-29
1689,áo thun,2,negative,"size bị lệch, mặc không vừa, đáng tiền",2026-03-13
1690,bàn phím,2,negative,"đóng gói cẩn thận, gõ hơi cứng và ồn, sẽ ủng hộ tiếp",2025-10-28
1691,giày thể thao,3,neutral,mẫu đẹp nhưng chưa thử chạy lâu,2025-04-09
1692,nồi chiên,3,neutral,"shop giao nhanh, dùng ổn, cần test thêm, hơi tiếc",2025-01-23
1693,tai nghe,1,negative,"đeo hơi đau tai, đáng tiền",2025-05-21
1694,sạc dự phòng,5,positive,"dùng ổn định, rất hài lòng",2025-08-26
1695,chuột,4,positive,"shop giao nhanh, di chuột mượt, click nhạy, rất đáng tiền, đáng tiền",2025-10-30
1696,giày thể thao,3,neutral,"đóng gói cẩn thận, đi ổn, đúng giá tiền, hơi tiếc",2025-02-11
1697,giày thể thao,3,neutral,"shop giao nhanh, chất lượng bình thường, đáng tiền",2025-01-28
1698,áo thun,2,negative,"size bị lệch, mặc không vừa, đáng tiền",2025-07-31
1699,bàn phím,3,neutral,"đóng gói cẩn thận, gõ ổn, chưa có gì nổi bật, đáng tiền",2025-12-24
1700,áo thun,5,positive,"đóng gói cẩn thận, màu đẹp như hình, đáng tiền",2026-01-31
1701,giày thể thao,1,negative,"săn sale nên thấy size không chuẩn, sẽ ủng hộ tiếp",2025-10-03
1702,sạc dự phòng,5,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2025-06-25
1703,giày thể thao,3,neutral,"shop giao nhanh, chất lượng bình thường, đáng tiền",2025-04-22
1704,áo thun,4,positive,"shop giao nhanh, mặc thoải mái, đường may chắc, hơi tiếc",2025-10-28
1705,tai nghe,5,positive,"đeo êm tai lâu không đau, đáng tiền",2026-03-22
1706,chuột,5,positive,"cầm vừa tay, phản hồi tốt, sẽ ủng hộ tiếp",2025-07-03
1707,tai nghe,4,positive,"đeo êm tai lâu không đau, hơi tiếc",2025-10-31
1708,sạc dự phòng,2,negative,"đóng gói cẩn thận, sạc vào rất chậm, đáng tiền",2025-11-04
1709,tai nghe,5,positive,"shop giao nhanh, âm thanh rõ, bass tốt",2025-02-25
1710,áo thun,5,positive,"màu đẹp như hình, sẽ ủng hộ tiếp",2025-09-20
1711,bàn phím,3,neutral,"đóng gói cẩn thận, gõ ổn, chưa có gì nổi bật",2025-02-16
1712,tai nghe,3,neutral,"săn sale nên thấy nghe ổn trong tầm giá, sẽ ủng hộ tiếp",2025-08-24
1713,chuột,1,negative,"đóng gói cẩn thận, con lăn bị kẹt, trải nghiệm tệ",2025-04-05
1714,bàn phím,3,neutral,"shop giao nhanh, dùng văn phòng khá ổn, sẽ ủng hộ tiếp",2025-12-17
1715,sạc dự phòng,3,neutral,"shop giao nhanh, sạc ở mức bình thường, đáng tiền",2025-02-21
1716,áo thun,1,negative,"săn sale nên thấy vải mỏng hơn mong đợi, hơi tiếc",2025-12-28
1717,bàn phím,3,neutral,"đóng gói cẩn thận, gõ ổn, chưa có gì nổi bật, sẽ ủng hộ tiếp",2025-07-24
1718,nồi chiên,5,positive,"săn sale nên thấy dung tích lớn, rất tiện",2025-02-06
1719,tai nghe,4,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2025-07-08
1720,tai nghe,4,positive,"shop giao nhanh, âm thanh rõ, bass tốt, sẽ ủng hộ tiếp",2025-09-13
1721,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, hơi tiếc",2025-12-01
1722,bàn phím,5,positive,"săn sale nên thấy switch phản hồi tốt, rất thích",2025-05-14
1723,áo thun,5,positive,"mặc thoải mái, đường may chắc, đáng tiền",2025-12-18
1724,giày thể thao,5,positive,"đóng gói cẩn thận, đi êm chân, form đẹp, sẽ ủng hộ tiếp",2025-10-22
1725,sạc dự phòng,5,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay, hơi tiếc",2026-01-30
1726,chuột,5,positive,"kết nối ổn định, không bị lag, đáng tiền",2026-02-04
1727,áo thun,1,negative,"săn sale nên thấy size bị lệch, mặc không vừa",2026-01-24
1728,áo thun,3,neutral,"đóng gói cẩn thận, mặc tạm ổn",2025-05-13
1729,bàn phím,2,negative,"săn sale nên thấy một vài phím bị liệt, đáng tiền",2025-01-21
1730,chuột,3,neutral,"dùng tạm ổn trong tầm giá, đáng tiền",2025-05-10
1731,áo thun,5,positive,"đóng gói cẩn thận, màu đẹp như hình, sẽ ủng hộ tiếp",2025-05-31
1732,tai nghe,5,positive,đeo êm tai lâu không đau,2025-02-27
1733,tai nghe,1,negative,âm bị rè khi mở lớn,2025-02-18
1734,bàn phím,2,negative,"đóng gói cẩn thận, led không đều màu, hơi tiếc",2025-12-19
1735,sạc dự phòng,5,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng, đáng tiền",2025-01-20
1736,bàn phím,2,negative,"gõ hơi cứng và ồn, đáng tiền",2025-11-23
1737,giày thể thao,5,positive,"đóng gói cẩn thận, đi êm chân, form đẹp",2026-03-05
1738,áo thun,3,neutral,"đúng mô tả, chất vải bình thường",2025-10-04
1739,nồi chiên,3,neutral,"săn sale nên thấy đúng mô tả, mức trung bình, sẽ ủng hộ tiếp",2026-01-25
1740,áo thun,4,positive,màu đẹp như hình,2025-07-24
1741,bàn phím,1,negative,"shop giao nhanh, led không đều màu",2026-02-05
1742,áo thun,2,negative,"vải mỏng hơn mong đợi, đáng tiền",2025-02-19
1743,bàn phím,5,positive,"gõ êm tay, led đẹp, đáng tiền",2026-01-08
1744,giày thể thao,2,negative,"size không chuẩn, đáng tiền",2025-10-05
1745,áo thun,4,positive,"đóng gói cẩn thận, mặc thoải mái, đường may chắc, đáng tiền",2026-02-26
1746,áo thun,5,positive,"shop giao nhanh, màu đẹp như hình, hơi tiếc",2025-05-11
1747,áo thun,4,positive,"đóng gói cẩn thận, màu đẹp như hình",2025-04-17
1748,giày thể thao,3,neutral,"đóng gói cẩn thận, mẫu đẹp nhưng chưa thử chạy lâu, hơi tiếc",2025-12-12
1749,áo thun,4,positive,"săn sale nên thấy màu đẹp như hình, hơi tiếc",2026-01-27
1750,chuột,3,neutral,săn sale nên thấy dùng tạm ổn trong tầm giá,2025-03-09
1751,áo thun,1,negative,"shop giao nhanh, vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-02-26
1752,sạc dự phòng,4,positive,"săn sale nên thấy dùng ổn định, rất hài lòng, đáng tiền",2026-01-20
1753,bàn phím,5,positive,"switch phản hồi tốt, rất thích, đáng tiền",2025-09-15
1754,sạc dự phòng,2,negative,"săn sale nên thấy dung lượng không như quảng cáo, đáng tiền",2026-02-27
1755,áo thun,4,positive,"mặc thoải mái, đường may chắc",2026-03-01
1756,tai nghe,3,neutral,"nghe ổn trong tầm giá, hơi tiếc",2025-08-03
1757,áo thun,4,positive,"vải mềm, form đẹp",2025-09-15
1758,chuột,1,negative,"con lăn bị kẹt, trải nghiệm tệ, sẽ ủng hộ tiếp",2025-03-27
1759,sạc dự phòng,2,negative,"sạc vào rất chậm, hơi tiếc",2025-10-10
1760,sạc dự phòng,3,neutral,"shop giao nhanh, sạc ở mức bình thường, sẽ ủng hộ tiếp",2025-08-30
1761,giày thể thao,3,neutral,mẫu đẹp nhưng chưa thử chạy lâu,2025-04-16
1762,sạc dự phòng,4,positive,"shop giao nhanh, sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-09-14
1763,giày thể thao,5,positive,"săn sale nên thấy đi êm chân, form đẹp",2025-01-04
1764,giày thể thao,5,positive,"đế bám tốt, chạy thích, hơi tiếc",2025-05-14
1765,giày thể thao,2,negative,"đi hơi cứng chân, đáng tiền",2026-02-20
1766,áo thun,3,neutral,"đúng mô tả, chất vải bình thường, hơi tiếc",2025-08-08
1767,nồi chiên,4,positive,"dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2025-07-07
1768,áo thun,1,negative,"shop giao nhanh, vải mỏng hơn mong đợi, đáng tiền",2025-02-19
1769,tai nghe,2,negative,"săn sale nên thấy đeo hơi đau tai, sẽ ủng hộ tiếp",2026-01-23
1770,tai nghe,5,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau",2025-05-21
1771,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng",2025-04-24
1772,tai nghe,2,negative,"shop giao nhanh, đeo hơi đau tai",2025-11-21
1773,tai nghe,5,positive,"shop giao nhanh, âm thanh rõ, bass tốt, sẽ ủng hộ tiếp",2025-11-08
1774,tai nghe,3,neutral,"shop giao nhanh, âm thanh ở mức chấp nhận được",2025-06-05
1775,bàn phím,2,negative,gõ hơi cứng và ồn,2025-07-27
1776,áo thun,2,negative,"shop giao nhanh, chỉ thừa nhiều, hơi thất vọng",2026-03-13
1777,sạc dự phòng,5,positive,"shop giao nhanh, thiết kế đẹp, cầm chắc tay",2025-09-04
1778,bàn phím,5,positive,"keycap chắc chắn, build ngon, đáng tiền",2025-04-26
1779,tai nghe,4,positive,"mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2025-07-02
1780,áo thun,4,positive,"shop giao nhanh, màu đẹp như hình, đáng tiền",2025-12-07
1781,chuột,4,positive,"đóng gói cẩn thận, di chuột mượt, click nhạy, rất đáng tiền",2025-10-01
1782,nồi chiên,1,negative,vỏ có vết xước,2025-05-07
1783,bàn phím,4,positive,"săn sale nên thấy gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-01-21
