review_id,product_category,rating,sentiment_label,review_text,date,clean_comment
1466,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt, hơi tiếc",2025-05-26,mic thu_âm rõ gọi điện tốt hơi tiếc
1467,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng",2026-03-29,đóng_gói cẩn_thận dùng ổn_định rất hài_lòng
1468,nồi chiên,3,neutral,"săn sale nên thấy đúng mô tả, mức trung bình, đáng tiền",2026-02-21,săn sale nên thấy đúng mô_tả mức trung_bình đáng tiền
1469,tai nghe,4,positive,"đeo êm tai lâu không đau, đáng tiền",2025-08-04,đeo êm_tai lâu không đau đáng tiền
1470,chuột,4,positive,"shop giao nhanh, kết nối ổn định, không bị lag",2025-01-11,cửa_hàng giao nhanh kết_nối ổn_định không bị lag
1471,tai nghe,4,positive,"shop giao nhanh, đeo êm tai lâu không đau, hơi tiếc",2025-01-19,cửa_hàng giao nhanh đeo êm_tai lâu không đau hơi tiếc
1472,sạc dự phòng,3,neutral,đúng mô tả nhưng chưa nổi bật,2025-08-29,đúng mô_tả nhưng chưa nổi_bật
1473,chuột,3,neutral,"đóng gói cẩn thận, chưa dùng lâu nên chưa đánh giá thêm, đáng tiền",2025-07-24,đóng_gói cẩn_thận chưa dùng lâu nên chưa đánh_giá thêm đáng tiền
1474,chuột,2,negative,"săn sale nên thấy double click sau vài ngày, khá khó chịu, đáng tiền",2025-12-23,săn sale nên thấy double click sau vài ngày khá khó_chịu đáng tiền
1475,áo thun,4,positive,màu đẹp như hình,2025-04-25,màu đẹp như hình
1476,chuột,3,neutral,"săn sale nên thấy chưa dùng lâu nên chưa đánh giá thêm, sẽ ủng hộ tiếp",2025-03-29,săn sale nên thấy chưa dùng lâu nên chưa đánh_giá thêm sẽ ủng_hộ tiếp
1477,chuột,5,positive,"đóng gói cẩn thận, di chuột mượt, click nhạy, rất đáng tiền",2025-02-26,đóng_gói cẩn_thận di_chuột mượt click_nhạy rất đáng tiền
1478,chuột,3,neutral,"chưa dùng lâu nên chưa đánh giá thêm, hơi tiếc",2025-05-19,chưa dùng lâu nên chưa đánh_giá thêm hơi tiếc
1479,giày thể thao,4,positive,"shop giao nhanh, đi êm chân, form đẹp, đáng tiền",2026-03-18,cửa_hàng giao nhanh đi êm_chân form đẹp đáng tiền
1480,bàn phím,3,neutral,dùng văn phòng khá ổn,2025-09-28,dùng văn_phòng khá ổn
1481,bàn phím,2,negative,"săn sale nên thấy led không đều màu, sẽ ủng hộ tiếp",2025-02-17,săn sale nên thấy led không đều màu sẽ ủng_hộ tiếp
1482,tai nghe,3,neutral,"shop giao nhanh, chưa test lâu nên chưa rõ độ bền, sẽ ủng hộ tiếp",2025-12-22,cửa_hàng giao nhanh chưa test lâu nên chưa rõ độ bền sẽ ủng_hộ tiếp
1483,chuột,5,positive,"pin trâu, dùng mượt cả ngày, sẽ ủng hộ tiếp",2025-08-28,pin trâu dùng mượt cả ngày sẽ ủng_hộ tiếp
1484,nồi chiên,5,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh",2026-01-25,cửa_hàng giao nhanh máy chạy êm_dễ vệ_sinh
1485,sạc dự phòng,2,negative,"săn sale nên thấy máy hơi nóng khi sạc, sẽ ủng hộ tiếp",2026-03-11,săn sale nên thấy máy hơi nóng khi sạc sẽ ủng_hộ tiếp
1486,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay, hơi tiếc",2026-03-21,săn sale nên thấy thiết_kế đẹp cầm_chắc tay hơi tiếc
1487,sạc dự phòng,1,negative,"đóng gói cẩn thận, sạc vào rất chậm, hơi tiếc",2025-03-26,đóng_gói cẩn_thận sạc vào rất chậm hơi tiếc
1488,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-05-04,đế bám tốt chạy thích
1489,chuột,3,neutral,săn sale nên thấy dùng tạm ổn trong tầm giá,2025-08-20,săn sale nên thấy dùng tạm ổn trong tầm giá
1490,tai nghe,4,positive,"shop giao nhanh, đeo êm tai lâu không đau, sẽ ủng hộ tiếp",2025-07-23,cửa_hàng giao nhanh đeo êm_tai lâu không đau sẽ ủng_hộ tiếp
1491,sạc dự phòng,5,positive,"đóng gói cẩn thận, thiết kế đẹp, cầm chắc tay, đáng tiền",2025-02-20,đóng_gói cẩn_thận thiết_kế đẹp cầm_chắc tay đáng tiền
1492,chuột,1,negative,"shop giao nhanh, con lăn bị kẹt, trải nghiệm tệ, hơi tiếc",2025-04-01,cửa_hàng giao nhanh con_lăn bị kẹt trải_nghiệm tệ_hơi tiếc
1493,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng, sẽ ủng hộ tiếp",2025-02-26,sạc nhanh pin đúng dung_lượng sẽ ủng_hộ tiếp
1494,bàn phím,4,positive,"gõ êm tay, led đẹp",2025-02-21,gõ êm_tay led đẹp
1495,tai nghe,5,positive,"đeo êm tai lâu không đau, sẽ ủng hộ tiếp",2026-01-11,đeo êm_tai lâu không đau sẽ ủng_hộ tiếp
1496,nồi chiên,3,neutral,"shop giao nhanh, dùng ổn, cần test thêm, sẽ ủng hộ tiếp",2025-06-27,cửa_hàng giao nhanh dùng ổn cần test thêm sẽ ủng_hộ tiếp
1497,giày thể thao,5,positive,"shop giao nhanh, đi êm chân, form đẹp",2025-12-25,cửa_hàng giao nhanh đi êm_chân form đẹp
1498,sạc dự phòng,5,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2025-03-27,đóng_gói cẩn_thận sạc nhanh pin đúng dung_lượng
1499,bàn phím,5,positive,"săn sale nên thấy gõ êm tay, led đẹp, hơi tiếc",2025-06-21,săn sale nên thấy gõ êm_tay led đẹp hơi tiếc
1500,chuột,5,positive,"pin trâu, dùng mượt cả ngày",2025-06-30,pin trâu dùng mượt cả ngày
1501,áo thun,1,negative,vải mỏng hơn mong đợi,2026-02-24,vải mỏng hơn mong_đợi
1502,chuột,1,negative,"shop giao nhanh, pin yếu hơn mô tả",2025-02-21,cửa_hàng giao nhanh pin_yếu hơn mô_tả
1503,tai nghe,3,neutral,"đóng gói cẩn thận, nghe ổn trong tầm giá",2025-05-12,đóng_gói cẩn_thận nghe ổn trong tầm giá
1504,giày thể thao,5,positive,"đóng gói cẩn thận, đi êm chân, form đẹp, đáng tiền",2025-12-30,đóng_gói cẩn_thận đi êm_chân form đẹp đáng tiền
1505,tai nghe,3,neutral,nghe ổn trong tầm giá,2025-03-17,nghe ổn trong tầm giá
1506,áo thun,3,neutral,"đúng mô tả, chất vải bình thường, sẽ ủng hộ tiếp",2025-10-23,đúng mô_tả chất vải bình_thường sẽ ủng_hộ tiếp
1507,giày thể thao,2,negative,"keo dán chưa chắc, sẽ ủng hộ tiếp",2025-07-13,keo dán chưa chắc sẽ ủng_hộ tiếp
1508,giày thể thao,5,positive,"shop giao nhanh, nhẹ chân, đúng size, đáng tiền",2025-12-14,cửa_hàng giao nhanh nhẹ chân đúng size đáng tiền
1509,tai nghe,3,neutral,"đóng gói cẩn thận, nghe ổn trong tầm giá, sẽ ủng hộ tiếp",2025-01-22,đóng_gói cẩn_thận nghe ổn trong tầm_giá sẽ ủng_hộ tiếp
1510,sạc dự phòng,1,negative,săn sale nên thấy dung lượng không như quảng cáo,2026-02-10,săn sale nên thấy dung_lượng không như quảng_cáo
1511,nồi chiên,4,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh, hơi tiếc",2025-12-15,cửa_hàng giao nhanh máy chạy êm_dễ vệ_sinh hơi tiếc
1512,bàn phím,1,negative,"săn sale nên thấy led không đều màu, đáng tiền",2025-02-03,săn sale nên thấy led không đều màu đáng tiền
1513,nồi chiên,5,positive,"đóng gói cẩn thận, nướng nhanh, chín đều",2025-03-05,đóng_gói cẩn_thận nướng nhanh chín đều
1514,chuột,4,positive,"cầm vừa tay, phản hồi tốt",2025-05-09,cầm vừa tay phản_hồi tốt
1515,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2026-01-11,đóng_gói cẩn_thận gõ êm_tay led đẹp sẽ ủng_hộ tiếp
1516,bàn phím,4,positive,"gõ êm tay, led đẹp, hơi tiếc",2025-07-01,gõ êm_tay led đẹp hơi tiếc
1517,bàn phím,3,neutral,"đúng mô tả nhưng giao hơi lâu, đáng tiền",2025-06-04,đúng mô_tả nhưng giao_hơi lâu đáng tiền
1518,sạc dự phòng,5,positive,"shop giao nhanh, dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2025-05-09,cửa_hàng giao nhanh dùng ổn_định rất hài_lòng sẽ ủng_hộ tiếp
1519,bàn phím,4,positive,"switch phản hồi tốt, rất thích, đáng tiền",2025-10-18,switch phản_hồi tốt rất thích_đáng tiền
1520,giày thể thao,4,positive,"đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2025-09-27,đế bám tốt chạy thích sẽ ủng_hộ tiếp
1521,áo thun,2,negative,"săn sale nên thấy vải mỏng hơn mong đợi, hơi tiếc",2025-08-04,săn sale nên thấy vải mỏng hơn mong_đợi hơi tiếc
1522,áo thun,4,positive,"shop giao nhanh, vải mềm, form đẹp",2025-06-04,cửa_hàng giao nhanh vải mềm form đẹp
1523,nồi chiên,5,positive,"dung tích lớn, rất tiện",2026-03-26,dung_tích lớn rất tiện
1524,tai nghe,5,positive,"đeo êm tai lâu không đau, hơi tiếc",2026-02-18,đeo êm_tai lâu không đau hơi tiếc
1525,nồi chiên,3,neutral,"dùng ổn, cần test thêm, đáng tiền",2026-03-01,dùng ổn cần test thêm đáng tiền
1526,giày thể thao,4,positive,"săn sale nên thấy nhẹ chân, đúng size, đáng tiền",2026-03-19,săn sale nên thấy nhẹ chân đúng size đáng tiền
1527,chuột,4,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-03-11,pin trâu dùng mượt cả ngày hơi tiếc
1528,bàn phím,3,neutral,"đóng gói cẩn thận, dùng văn phòng khá ổn",2026-02-17,đóng_gói cẩn_thận dùng văn_phòng khá ổn
1529,áo thun,1,negative,"size bị lệch, mặc không vừa, sẽ ủng hộ tiếp",2025-11-06,size bị lệch mặc không vừa sẽ ủng_hộ tiếp
1530,chuột,1,negative,"săn sale nên thấy double click sau vài ngày, khá khó chịu",2026-03-03,săn sale nên thấy double click sau vài ngày khá khó_chịu
1531,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay, hơi tiếc",2025-04-05,săn sale nên thấy thiết_kế đẹp cầm_chắc tay hơi tiếc
1532,nồi chiên,5,positive,"dung tích lớn, rất tiện",2025-08-10,dung_tích lớn rất tiện
1533,bàn phím,1,negative,"shop giao nhanh, gõ hơi cứng và ồn, sẽ ủng hộ tiếp",2025-09-19,cửa_hàng giao nhanh gõ hơi cứng và ồn sẽ ủng_hộ tiếp
1534,giày thể thao,2,negative,"đóng gói cẩn thận, đi hơi cứng chân, đáng tiền",2025-12-08,đóng_gói cẩn_thận đi hơi cứng_chân đáng tiền
1535,chuột,3,neutral,"đóng gói cẩn thận, đúng mô tả, hiệu năng bình thường, hơi tiếc",2025-07-17,đóng_gói cẩn_thận đúng mô_tả hiệu_năng bình_thường hơi tiếc
1536,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu",2025-05-26,cửa_hàng giao nhanh mẫu đẹp nhưng chưa thử chạy lâu
1537,áo thun,5,positive,"đóng gói cẩn thận, màu đẹp như hình",2025-11-27,đóng_gói cẩn_thận màu đẹp như hình
1538,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu, hơi tiếc",2026-03-28,cửa_hàng giao nhanh mẫu đẹp nhưng chưa thử chạy lâu_hơi tiếc
1539,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-04-18,đế bám tốt chạy thích
1540,tai nghe,3,neutral,"shop giao nhanh, âm thanh ở mức chấp nhận được, đáng tiền",2025-12-02,cửa_hàng giao nhanh âm_thanh ở mức chấp_nhận được đáng tiền
1541,giày thể thao,1,negative,"đóng gói cẩn thận, đi hơi cứng chân, hơi tiếc",2025-02-04,đóng_gói cẩn_thận đi hơi cứng chân hơi tiếc
1542,nồi chiên,2,negative,"shop giao nhanh, nhiệt không đều như mong đợi",2025-12-29,cửa_hàng giao nhanh_nhiệt không đều như mong_đợi
1543,sạc dự phòng,3,neutral,"đóng gói cẩn thận, đúng mô tả nhưng chưa nổi bật",2025-10-25,đóng_gói cẩn_thận đúng mô_tả nhưng chưa nổi_bật
1544,tai nghe,1,negative,"âm bị rè khi mở lớn, sẽ ủng hộ tiếp",2025-04-29,âm bị rè khi mở lớn sẽ ủng_hộ tiếp
1545,chuột,2,negative,"shop giao nhanh, con lăn bị kẹt, trải nghiệm tệ, sẽ ủng hộ tiếp",2025-02-23,cửa_hàng giao nhanh con_lăn bị kẹt trải_nghiệm tệ sẽ ủng_hộ tiếp
1546,bàn phím,2,negative,một vài phím bị liệt,2025-05-09,một_vài phím bị liệt
1547,chuột,4,positive,"cầm vừa tay, phản hồi tốt",2025-03-31,cầm vừa tay phản_hồi tốt
1548,tai nghe,5,positive,"âm thanh rõ, bass tốt",2025-04-13,âm_thanh rõ bass tốt
1549,bàn phím,5,positive,"shop giao nhanh, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-08-11,cửa_hàng giao nhanh gõ êm_tay led đẹp sẽ ủng_hộ tiếp
1550,nồi chiên,1,negative,nhiệt không đều như mong đợi,2025-04-15,nhiệt không đều như mong_đợi
1551,chuột,3,neutral,chưa dùng lâu nên chưa đánh giá thêm,2026-03-19,chưa dùng lâu nên chưa đánh_giá thêm
1552,chuột,5,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-09-14,pin trâu dùng mượt cả ngày hơi tiếc
1553,tai nghe,4,positive,"săn sale nên thấy đeo êm tai lâu không đau, hơi tiếc",2026-03-24,săn sale nên thấy đeo êm_tai lâu không đau hơi tiếc
1554,chuột,2,negative,"double click sau vài ngày, khá khó chịu, hơi tiếc",2025-04-29,double click sau vài ngày khá khó_chịu hơi tiếc
1555,chuột,1,negative,"đóng gói cẩn thận, pin yếu hơn mô tả, đáng tiền",2025-07-19,đóng_gói cẩn_thận pin_yếu hơn mô_tả đáng tiền
1556,giày thể thao,4,positive,"đi êm chân, form đẹp",2025-05-04,đi êm_chân form đẹp
1557,nồi chiên,2,negative,nhiệt không đều như mong đợi,2025-12-24,nhiệt không đều như mong_đợi
1558,chuột,1,negative,"đóng gói cẩn thận, double click sau vài ngày, khá khó chịu, hơi tiếc",2025-05-14,đóng_gói cẩn_thận double click sau vài ngày khá khó_chịu hơi tiếc
1559,bàn phím,4,positive,"gõ êm tay, led đẹp, đáng tiền",2026-01-23,gõ êm_tay led đẹp đáng tiền
1560,giày thể thao,3,neutral,mẫu đẹp nhưng chưa thử chạy lâu,2025-11-09,mẫu đẹp nhưng chưa thử chạy lâu
1561,giày thể thao,3,neutral,"săn sale nên thấy đi ổn, đúng giá tiền",2026-01-14,săn sale nên thấy đi ổn đúng giá tiền
1562,sạc dự phòng,3,neutral,sạc ở mức bình thường,2025-01-19,sạc ở mức bình_thường
1563,áo thun,2,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-01-11,đóng_gói cẩn_thận vải mỏng hơn mong_đợi sẽ ủng_hộ tiếp
1564,chuột,4,positive,"di chuột mượt, click nhạy, rất đáng tiền, hơi tiếc",2025-01-27,di_chuột mượt click_nhạy rất đáng tiền hơi tiếc
1565,áo thun,3,neutral,săn sale nên thấy không quá xuất sắc nhưng chấp nhận được,2025-03-12,săn sale nên thấy không quá xuất_sắc nhưng chấp_nhận được
1566,chuột,5,positive,"đóng gói cẩn thận, pin trâu, dùng mượt cả ngày, hơi tiếc",2025-01-30,đóng_gói cẩn_thận pin trâu dùng mượt cả ngày hơi tiếc
1567,bàn phím,4,positive,"switch phản hồi tốt, rất thích",2025-01-24,switch phản_hồi tốt rất thích
1568,nồi chiên,4,positive,"nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-08-13,nướng nhanh chín đều sẽ ủng_hộ tiếp
1569,bàn phím,5,positive,"shop giao nhanh, keycap chắc chắn, build ngon, đáng tiền",2025-03-08,cửa_hàng giao nhanh keycap chắc_chắn build ngon_đáng tiền
1570,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2025-04-16,đóng_gói cẩn_thận sạc nhanh pin đúng dung_lượng
1571,áo thun,1,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, đáng tiền",2026-02-04,đóng_gói cẩn_thận vải mỏng hơn mong_đợi đáng tiền
1572,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2025-02-23,thiết_kế đẹp cầm_chắc tay
1573,chuột,5,positive,"cầm vừa tay, phản hồi tốt, sẽ ủng hộ tiếp",2025-03-12,cầm vừa tay phản_hồi tốt sẽ ủng_hộ tiếp
1574,nồi chiên,3,neutral,"đúng mô tả, mức trung bình, sẽ ủng hộ tiếp",2025-03-04,đúng mô_tả mức trung_bình sẽ ủng_hộ tiếp
1575,tai nghe,1,negative,"săn sale nên thấy âm bị rè khi mở lớn, hơi tiếc",2025-02-28,săn sale nên thấy âm bị rè khi mở lớn hơi tiếc
1576,chuột,4,positive,"cầm vừa tay, phản hồi tốt, hơi tiếc",2025-06-03,cầm vừa tay phản_hồi tốt hơi tiếc
1577,nồi chiên,3,neutral,"săn sale nên thấy đúng mô tả, mức trung bình, hơi tiếc",2025-01-10,săn sale nên thấy đúng mô_tả mức trung_bình hơi tiếc
1578,nồi chiên,5,positive,"shop giao nhanh, nướng nhanh, chín đều, hơi tiếc",2025-04-05,cửa_hàng giao nhanh nướng nhanh chín đều hơi tiếc
1579,giày thể thao,4,positive,"đi êm chân, form đẹp, đáng tiền",2025-01-14,đi êm_chân form đẹp đáng tiền
1580,sạc dự phòng,3,neutral,"shop giao nhanh, đúng mô tả nhưng chưa nổi bật",2025-06-24,cửa_hàng giao nhanh đúng mô_tả nhưng chưa nổi_bật
1581,giày thể thao,3,neutral,chất lượng bình thường,2025-10-11,chất_lượng bình_thường
1582,áo thun,3,neutral,"đúng mô tả, chất vải bình thường",2026-01-29,đúng mô_tả chất vải bình_thường
1583,sạc dự phòng,5,positive,"shop giao nhanh, dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2025-01-08,cửa_hàng giao nhanh dùng ổn_định rất hài_lòng sẽ ủng_hộ tiếp
1584,tai nghe,3,neutral,"âm thanh ở mức chấp nhận được, đáng tiền",2025-06-22,âm_thanh ở mức chấp_nhận được đáng tiền
1585,sạc dự phòng,5,positive,"đóng gói cẩn thận, thiết kế đẹp, cầm chắc tay",2025-01-07,đóng_gói cẩn_thận thiết_kế đẹp cầm_chắc tay
1586,chuột,5,positive,"săn sale nên thấy pin trâu, dùng mượt cả ngày, hơi tiếc",2025-01-09,săn sale nên thấy pin trâu dùng mượt cả ngày hơi tiếc
1587,áo thun,4,positive,"mặc thoải mái, đường may chắc, sẽ ủng hộ tiếp",2025-07-29,mặc thoải_mái đường may chắc sẽ ủng_hộ tiếp
1588,chuột,2,negative,"con lăn bị kẹt, trải nghiệm tệ, hơi tiếc",2025-04-03,con_lăn bị kẹt trải_nghiệm tệ_hơi tiếc
1589,tai nghe,3,neutral,"shop giao nhanh, nghe ổn trong tầm giá, sẽ ủng hộ tiếp",2025-11-19,cửa_hàng giao nhanh nghe ổn trong tầm_giá sẽ ủng_hộ tiếp
1590,bàn phím,4,positive,"gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-12-17,gõ êm_tay led đẹp sẽ ủng_hộ tiếp
1591,sạc dự phòng,3,neutral,"shop giao nhanh, đúng mô tả nhưng chưa nổi bật",2026-01-01,cửa_hàng giao nhanh đúng mô_tả nhưng chưa nổi_bật
1592,tai nghe,3,neutral,chưa test lâu nên chưa rõ độ bền,2025-05-01,chưa test lâu nên chưa rõ độ bền
1593,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2025-04-15,mic thu_âm rõ gọi điện tốt sẽ ủng_hộ tiếp
1594,tai nghe,1,negative,"săn sale nên thấy đeo hơi đau tai, đáng tiền",2025-03-15,săn sale nên thấy đeo hơi đau_tai đáng tiền
1595,chuột,5,positive,"đóng gói cẩn thận, kết nối ổn định, không bị lag, hơi tiếc",2025-05-31,đóng_gói cẩn_thận kết_nối ổn_định không bị lag hơi tiếc
1596,sạc dự phòng,5,positive,"shop giao nhanh, thiết kế đẹp, cầm chắc tay",2025-01-14,cửa_hàng giao nhanh thiết_kế đẹp cầm_chắc tay
1597,chuột,2,negative,săn sale nên thấy pin yếu hơn mô tả,2025-01-17,săn sale nên thấy pin_yếu hơn mô_tả
1598,giày thể thao,1,negative,"shop giao nhanh, keo dán chưa chắc",2025-09-15,cửa_hàng giao nhanh keo dán chưa chắc
1599,sạc dự phòng,1,negative,máy hơi nóng khi sạc,2025-08-30,máy hơi nóng khi sạc
1600,giày thể thao,2,negative,"shop giao nhanh, đi hơi cứng chân",2025-05-31,cửa_hàng giao nhanh đi hơi cứng chân
1601,bàn phím,5,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích",2025-12-21,đóng_gói cẩn_thận switch phản_hồi tốt rất thích
1602,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp",2025-09-16,đóng_gói cẩn_thận gõ êm_tay led đẹp
1603,chuột,3,neutral,"săn sale nên thấy chưa dùng lâu nên chưa đánh giá thêm, sẽ ủng hộ tiếp",2025-10-19,săn sale nên thấy chưa dùng lâu nên chưa đánh_giá thêm sẽ ủng_hộ tiếp
1604,nồi chiên,3,neutral,"nấu được nhưng không quá nhanh, sẽ ủng hộ tiếp",2025-11-07,nấu được nhưng không quá nhanh sẽ ủng_hộ tiếp
1605,tai nghe,3,neutral,"âm thanh ở mức chấp nhận được, hơi tiếc",2025-08-04,âm_thanh ở mức chấp_nhận được hơi tiếc
1606,sạc dự phòng,3,neutral,"săn sale nên thấy dùng được, chưa thấy vấn đề",2025-03-27,săn sale nên thấy dùng được chưa thấy vấn_đề
1607,chuột,5,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-01-13,pin trâu dùng mượt cả ngày hơi tiếc
1608,giày thể thao,4,positive,"nhẹ chân, đúng size, hơi tiếc",2025-08-05,nhẹ chân đúng size hơi tiếc
1609,tai nghe,4,positive,"đóng gói cẩn thận, âm thanh rõ, bass tốt, đáng tiền",2025-10-30,đóng_gói cẩn_thận âm_thanh rõ bass tốt đáng tiền
1610,sạc dự phòng,1,negative,"đóng gói cẩn thận, máy hơi nóng khi sạc, hơi tiếc",2025-07-29,đóng_gói cẩn_thận máy hơi nóng khi sạc hơi tiếc
1611,giày thể thao,5,positive,"shop giao nhanh, đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2026-01-06,cửa_hàng giao nhanh_đế bám tốt chạy thích sẽ ủng_hộ tiếp
1612,nồi chiên,1,negative,quạt hơi ồn,2025-07-09,quạt hơi ồn
1613,giày thể thao,2,negative,"shop giao nhanh, đi hơi cứng chân",2026-01-05,cửa_hàng giao nhanh đi hơi cứng chân
1614,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay, đáng tiền",2025-01-25,săn sale nên thấy thiết_kế đẹp cầm_chắc tay đáng tiền
1615,sạc dự phòng,2,negative,"săn sale nên thấy dung lượng không như quảng cáo, đáng tiền",2026-01-23,săn sale nên thấy dung_lượng không như quảng_cáo đáng tiền
1616,bàn phím,3,neutral,"đúng mô tả nhưng giao hơi lâu, đáng tiền",2025-10-22,đúng mô_tả nhưng giao_hơi lâu đáng tiền
1617,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng, đáng tiền",2025-05-21,sạc nhanh pin đúng dung_lượng đáng tiền
1618,áo thun,4,positive,"mặc thoải mái, đường may chắc",2025-04-29,mặc thoải_mái đường may chắc
1619,giày thể thao,4,positive,"nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-01-15,nhẹ chân đúng size sẽ ủng_hộ tiếp
1620,sạc dự phòng,3,neutral,"sạc ở mức bình thường, đáng tiền",2025-04-15,sạc ở mức bình_thường đáng tiền
1621,tai nghe,3,neutral,"shop giao nhanh, chưa test lâu nên chưa rõ độ bền, hơi tiếc",2025-06-01,cửa_hàng giao nhanh chưa test lâu nên chưa rõ độ bền_hơi tiếc
1622,chuột,2,negative,"săn sale nên thấy kết nối chập chờn, dùng bực mình, đáng tiền",2025-02-14,săn sale nên thấy kết_nối chập_chờn dùng bực_mình đáng tiền
1623,nồi chiên,5,positive,"máy chạy êm, dễ vệ sinh, sẽ ủng hộ tiếp",2026-01-08,máy chạy êm_dễ vệ_sinh sẽ ủng_hộ tiếp
1624,chuột,5,positive,"kết nối ổn định, không bị lag",2025-12-28,kết_nối ổn_định không bị lag
1625,giày thể thao,4,positive,"đi êm chân, form đẹp, đáng tiền",2025-04-08,đi êm_chân form đẹp đáng tiền
1626,nồi chiên,1,negative,"shop giao nhanh, quạt hơi ồn",2025-07-12,cửa_hàng giao nhanh quạt_hơi ồn
1627,nồi chiên,3,neutral,"shop giao nhanh, nấu được nhưng không quá nhanh, hơi tiếc",2026-02-21,cửa_hàng giao nhanh nấu được nhưng không quá nhanh hơi tiếc
1628,bàn phím,1,negative,một vài phím bị liệt,2026-03-15,một_vài phím bị liệt
1629,giày thể thao,2,negative,săn sale nên thấy keo dán chưa chắc,2025-11-09,săn sale nên thấy keo dán chưa chắc
1630,bàn phím,2,negative,"đóng gói cẩn thận, gõ hơi cứng và ồn",2025-07-14,đóng_gói cẩn_thận gõ hơi cứng và ồn
1631,giày thể thao,2,negative,"shop giao nhanh, size không chuẩn, đáng tiền",2026-03-07,cửa_hàng giao nhanh size không chuẩn đáng tiền
1632,bàn phím,3,neutral,săn sale nên thấy dùng văn phòng khá ổn,2025-07-02,săn sale nên thấy dùng văn_phòng khá ổn
1633,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-08-17,đóng_gói cẩn_thận sạc nhanh pin đúng dung_lượng hơi tiếc
1634,tai nghe,5,positive,"săn sale nên thấy âm thanh rõ, bass tốt, đáng tiền",2025-12-05,săn sale nên thấy âm_thanh rõ bass tốt đáng tiền
1635,chuột,5,positive,"săn sale nên thấy kết nối ổn định, không bị lag",2025-07-30,săn sale nên thấy kết_nối ổn_định không bị lag
1636,giày thể thao,5,positive,"shop giao nhanh, nhẹ chân, đúng size, hơi tiếc",2025-02-01,cửa_hàng giao nhanh nhẹ chân đúng size hơi tiếc
1637,sạc dự phòng,3,neutral,"săn sale nên thấy sạc ở mức bình thường, hơi tiếc",2025-08-06,săn sale nên thấy sạc ở mức bình_thường hơi tiếc
1638,áo thun,4,positive,"shop giao nhanh, mặc thoải mái, đường may chắc, đáng tiền",2025-11-22,cửa_hàng giao nhanh mặc thoải_mái đường may chắc đáng tiền
1639,nồi chiên,5,positive,"nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-10-02,nướng nhanh chín đều sẽ ủng_hộ tiếp
1640,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật",2025-01-11,gõ ổn chưa có gì nổi_bật
1641,giày thể thao,5,positive,"đóng gói cẩn thận, nhẹ chân, đúng size, đáng tiền",2026-01-28,đóng_gói cẩn_thận nhẹ chân đúng size đáng tiền
1642,nồi chiên,1,negative,"vỏ có vết xước, sẽ ủng hộ tiếp",2025-03-22,vỏ có vết xước sẽ ủng_hộ tiếp
